1	279.39	279.39	1	1
2	154.937232	309.874464	1.8032463624	0.9016231812
3	119.523533	358.570599	2.3375313044	0.7791771015
4	94.002591	376.010364	2.9721521187	0.7430380297
5	87.355674	436.77837	3.1983039819	0.6396607964
6	78.930764	473.584584	3.5396844759	0.5899474126
7	85.653951	599.577657	3.2618460297	0.4659780042
8	67.800893	542.407144	4.1207421855	0.5150927732
9	69.608152	626.473368	4.0137540212	0.445972669
10	56.26937	562.6937	4.965223531	0.4965223531
11	60.738065	668.118715	4.5999160494	0.4181741863
12	68.269643	819.235716	4.092448528	0.3410373773
13	58.257361	757.345693	4.7957888103	0.3689068316
14	60.90728	852.70192	4.5871363817	0.3276525987
15	47.797695	716.965425	5.8452609483	0.3896840632
16	47.41403	758.62448	5.8925596495	0.3682849781
17	46.085965	783.461405	6.0623662757	0.3566097809
18	47.48794	854.78292	5.8833884982	0.3268549166
19	45.670391	867.737429	6.1175302835	0.3219752781
20	44.353236	887.06472	6.2992021597	0.314960108
21	42.451404	891.479484	6.5814077669	0.3134003699
22	43.324263	953.133786	6.4488113739	0.2931277897
23	42.454996	976.464908	6.5808509321	0.2861239536
24	41.571355	997.71252	6.7207335436	0.2800305643
25	44.185585	1104.639625	6.3231028853	0.2529241154
26	40.32424	1048.43024	6.9285868748	0.2664841106
27	36.726755	991.622385	7.6072607014	0.2817503963
28	38.370026	1074.360728	7.2814649643	0.2600523202
29	36.484297	1058.044613	7.6578150869	0.2640625892
30	37.771366	1133.14098	7.3968730705	0.2465624357
31	36.159596	1120.947476	7.7265796886	0.2492445061
32	35.941195	1150.11824	7.7735311806	0.2429228494

