1	274.09	274.09	1	1
2	141.902681	283.805362	1.9315350356	0.9657675178
3	100.029953	300.089859	2.7400792641	0.9133597547
4	68.741071	274.964284	3.98728149	0.9968203725
5	57.589802	287.94901	4.7593495807	0.9518699161
6	46.792948	280.757688	5.8575065627	0.9762510938
7	40.188933	281.322531	6.8200367499	0.9742909643
8	35.018934	280.151472	7.8269087231	0.9783635904
9	30.948374	278.535366	8.8563618883	0.9840402098
10	28.058513	280.58513	9.7685148176	0.9768514818
11	26.338329	289.721619	10.4065068061	0.9460460733
12	23.696457	284.357484	11.5667080526	0.9638923377
13	21.688564	281.951332	12.6375356155	0.9721181243
14	20.128612	281.800568	13.6169349382	0.9726382099
15	19.048186	285.72279	14.3892967026	0.9592864468
16	18.112738	289.803808	15.1324443604	0.9457777725
17	16.731463	284.434871	16.3817115096	0.9636300888
18	15.88451	285.92118	17.2551750101	0.9586208339
19	15.103009	286.957171	18.1480392417	0.9551599601
20	14.346246	286.92492	19.1053464439	0.9552673222
21	13.806359	289.933539	19.8524462532	0.9453545835
22	13.210949	290.640878	20.7471847783	0.9430538536
23	12.896275	296.614325	21.2534239538	0.924061911
24	12.047507	289.140168	22.7507649508	0.9479485396
25	11.942529	298.563225	22.9507502138	0.9180300086
26	11.402264	296.458864	24.0382085523	0.9245464828
27	10.71921	289.41867	25.5699813699	0.947036347
28	10.445211	292.465908	26.2407336721	0.9371690597
29	10.247688	297.182952	26.7465207762	0.9222938199
30	9.978912	299.36736	27.4669222456	0.9155640749
31	9.622313	298.291703	28.484835195	0.9188656515
32	8.956504	286.608128	30.6023421639	0.9563231926

