1	274.09	274.09	1	1
2	296.867165	593.73433	0.923274893	0.4616374465
3	212.404202	637.212606	1.2904170323	0.4301390108
4	144.367063	577.468252	1.8985632478	0.4746408119
5	116.098775	580.493875	2.3608345566	0.4721669113
6	95.852998	575.117988	2.8594828093	0.4765804682
7	82.986407	580.904849	3.3028300647	0.4718328664
8	74.30728	594.45824	3.6886022473	0.4610752809
9	65.527329	589.745961	4.1828349207	0.4647594356
10	59.549552	595.49552	4.6027214445	0.4602721444
11	54.014339	594.157729	5.0743933014	0.4613084819
12	50.357324	604.287888	5.4429024068	0.4535752006
13	57.887441	752.536733	4.7348785033	0.3642214233
14	54.255141	759.571974	5.0518714899	0.3608479636
15	52.557417	788.361255	5.2150584189	0.3476705613
16	39.301103	628.817648	6.9741045181	0.4358815324
17	36.116699	613.983883	7.5890102803	0.4464123694
18	35.266005	634.78809	7.7720739846	0.431781888
19	33.770073	641.631387	8.1163579362	0.4271767335
20	32.604515	652.0903	8.4065044366	0.4203252218
21	28.670871	602.088291	9.5598769915	0.4552322377
22	30.138602	663.049244	9.0943169826	0.4133780447
23	38.030973	874.712379	7.2070204462	0.3133487151
24	28.348218	680.357232	9.6686853473	0.4028618895
25	36.005084	900.1271	7.6125360519	0.3045014421
26	26.029739	676.773214	10.5298789204	0.4049953431
27	24.389587	658.518849	11.2379926729	0.4162219508
28	24.053534	673.498952	11.3949991714	0.4069642561
29	22.433426	650.569354	12.2179287283	0.4213078872
30	21.128962	633.86886	12.9722416085	0.4324080536
31	19.876026	616.156806	13.7899799487	0.4448380629
32	18.990852	607.707264	14.4327384574	0.4510230768
